,Date,Headline,Ticker
3723,2022-11-30,Elon Musk's Fight With Apple Gets Tricky As Twitter Said To Be Rolling Out Blue Verified Only On iOS For Now - Apple  ( NASDAQ:AAPL ) ,AAPL
3724,2022-11-30,"Market Volatility Eases Slightly Following Hopes Of China COVID-19 Policy Change - Hewlett Packard  ( NYSE:HPE ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3725,2022-11-30,Fraud Detection and Prevention Market Size [2022-2029] Exhibits 22.8% CAGR to Reach USD 129.17 Billion in 2029,AAPL
3726,2022-11-30,"Smart Investors Should Buy These 3 Stocks, Down Between 46% and 73%, Heading Into 2023",AAPL
3727,2022-11-30,"Mindfulness Meditation Application Market to Reach $307.1 Million, Globally, by 2031 at 12.4% CAGR: Allied Market Research",AAPL
3728,2022-11-30,3 Reasons I'm Avoiding Meta Platforms Stock For Now,AAPL
3729,2022-11-30,"Music production software market size to grow by USD 369.87 million, Insights on the Key Drivers and Trends - Technavio",AAPL
3730,2022-11-30,Futures: Market Rally Awaits Fed's Powell; What To Do,AAPL
3731,2022-11-30,Apple Stock Is Down 20% From Its High. Time to Buy?,AAPL
3732,2022-11-30,Stocks Picks That Power This Fund's Huge Gain,AAPL
3733,2022-11-30,Futures rise as focus turns to Powell speech,AAPL
3734,2022-11-30,"Volkswagen Explores EV Deal With Popular Apple Supplier To Tap Juicy US Market - Hon Hai Precision  ( OTC:HNHPF ) , Volkswagen  ( OTC:VWAGY ) ",AAPL
3735,2022-11-30,"Musk's Twitter War On Apple Acts As Fodder For Spotify And Epic Games' Fight Against iPhone Maker - Apple  ( NASDAQ:AAPL ) , Spotify Technology  ( NYSE:SPOT ) ",AAPL
3736,2022-11-30,US Stocks: Futures rise as focus turns to Powell speech | The Financial Express,AAPL
3737,2022-11-30,"Apple's Alleged Threats To Pull Elon Musk's Twitter From App Store Merits Response From Congress, Says DeSantis - Apple  ( NASDAQ:AAPL ) ",AAPL
3738,2022-11-30,"Apple Co-Founder Steve Wozniak Offers Double-Date, Tetris Reward For This Charitable Challenge - Apple  ( NASDAQ:AAPL ) ",AAPL
3739,2022-11-30,China Fallout: Apple's Airdrop Restrictions Could 'Go Global' - And Twitter Users Not Happy - Apple  ( NASDAQ:AAPL ) ,AAPL
3740,2022-11-30,"Futures Rise Ahead Of Economic Data, Powell Speech",AAPL
3741,2022-11-30,"Analysts Reiterate Bullish Stance on Asure Software  ( NASDAQ: ASUR ) , Collectively Raise Target Price to Average of $11.00 - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3742,2022-11-30,"iPhone Pro Shipments May Miss Consensus, Tesla Rival Charts Ambitious Expansion Plan In Mexico, Amazon Cloud Unit To Add More Employees: Top Stories Wednesday, Nov. 30 - Apple  ( NASDAQ:AAPL ) , Amgen  ( NASDAQ:AMGN ) ",AAPL
3743,2022-11-30,"Apple Stock Won't Feel the Full Impact of China Production Woes, Analyst Says",AAPL
3744,2022-11-30,"As iPhone City Emerges Out Of Lockdown, Apple Analyst Mulls On Production And Cupertino's Future In China - Apple  ( NASDAQ:AAPL ) ",AAPL
3745,2022-11-30,Apple's Debt Overview - Apple  ( NASDAQ:AAPL ) ,AAPL
3746,2022-11-30,Apple has 'extremely limited' options despite easing of pandemic restrictions in key Chinese city,AAPL
3747,2022-11-30,Why Retail Investors Are More Likely To Invest In Brands They Love,AAPL
3748,2022-11-30,"$1,000 Invested In Tesla Now Would Be Worth This Much By Year-End If Return Is In Line With Historical Norms - Tesla  ( NASDAQ:TSLA ) ",AAPL
3749,2022-11-30,"Bad Bunny is the king of Spotify Wrapped, Apple Music Replay's 2022 charts",AAPL
3750,2022-11-30,Sirius XM  ( SIRI )  Partners With Maxar to Build Two Satellites,AAPL
3751,2022-11-30,"China needs at least a year to end zero-COVID policy, experts say",AAPL
3752,2022-11-30,Three Doji Buys For December,AAPL
3753,2022-11-30,Alphabet  ( GOOGL )  Boosts YouTube Music With 2022 Recap Features,AAPL
3754,2022-11-30,Spotify CEO joins Elon Musk in calling out Apple for 'shameless ... bullying',AAPL
3755,2022-11-30,Exxon-Mobil Merger Creates Largest Company In The World On This Day In Market History - Exxon Mobil  ( NYSE:XOM ) ,AAPL
3756,2022-11-30,"As Elon Musk Goes Ballistic On Twitter, Tesla Brand Gets Burned",AAPL
3757,2022-11-30,"Why Netflix, Apple, Amazon, and Other FAANG-M Stocks Rocketed Higher Today",AAPL
3758,2022-11-30,S&P 500 Surges Above Key Level On Powell; Now This Looms,AAPL
3759,2022-11-30,Best ETFs to Buy,AAPL
3760,2022-11-30,"Elon Musk thanks Apple CEO Tim Cook for campus tour, suggesting possible détente",AAPL
3761,2022-11-30,"From 'Glass Onion' to '1923,' here's what's worth streaming in December 2022",AAPL
3762,2022-11-30,Mark Zuckerberg Says Apple Holds Too Much Control Over App Ecosystem,AAPL
3763,2022-11-30,Mark Zuckerberg joins the Apple bashing: It is 'problematic for one company to control what kind of app experiences get onto a device',AAPL
3764,2022-11-30,"Elon Musk meets Apple CEO Tim Cook, says Twitter not at risk of getting pulled from App Store",AAPL
3765,2022-12-01,Elon Musk Says 'Resolved Misunderstanding' With Apple's Tim Cook Over Twitter's Presence On App Store - Apple  ( NASDAQ:AAPL ) ,AAPL
3766,2022-12-01,U.S. Stock Movers of Note: Buffett Holding StoneCo; Gold Stocks,AAPL
3767,2022-12-01,"After Elon Musk's Tirade, Mark Zuckerberg Slams Apple Over App Store Rules: 'Don't Think That's Sustainable' - Meta Platforms  ( NASDAQ:META ) ",AAPL
3768,2022-12-01,Asia's factory activity shrinks as China lockdown impact widens,AAPL
3769,2022-12-01,Elon Musk and Apple's Tim Cook Make Peace,AAPL
3770,2022-12-01,Mark Zuckerberg calls Apple's App Store rules a 'conflict of interest',AAPL
3771,2022-12-01,"Now, Skiing Can Trigger Apple Crash Detection on iPhone 14, Watch - Emergency Services Want You To Do This - Apple  ( NASDAQ:AAPL ) ",AAPL
3772,2022-12-01,Asia's factory activity shrinks in Nov as China lockdown impact widens,AAPL
3773,2022-12-01,"Apple Supplier Succumbs To Pressure, Reportedly Agreeing To Make More Advanced Chips At US Plant - Apple  ( NASDAQ:AAPL ) , Taiwan Semiconductor  ( NYSE:TSM ) ",AAPL
3774,2022-12-01,Has Airbnb lost its appeal? The numbers seem to say otherwise.,AAPL
3775,2022-12-01,Is The Worst Performing FAANG Stock of 2022 a Buy?,AAPL
3776,2022-12-01,What China's Lockdown Protests Mean for Apple Stock,AAPL
3777,2022-12-01,"Volatility In Markets Eases Following Speech From Fed Chair Powell - Tesla  ( NASDAQ:TSLA ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3778,2022-12-01,The Best FAANG Stock to Buy in December,AAPL
3779,2022-12-01,"Got $2,000? Two Tech Stocks to Buy and Hold for the Long Term",AAPL
3780,2022-12-01,Is First Trust Rising Dividend Achievers ETF  ( RDVY )  a Strong ETF Right Now?,AAPL
3781,2022-12-01,Should SPDR Portfolio S&P 500 ETF  ( SPLG )  Be on Your Investing Radar?,AAPL
3782,2022-12-01,Is FlexShares Morningstar U.S. Market Factor Tilt ETF  ( TILT )  a Strong ETF Right Now?,AAPL
3783,2022-12-01,Is SPDR NYSE Technology ETF  ( XNTK )  a Strong ETF Right Now?,AAPL
3784,2022-12-01,Apple Has Another Stealthy Path Into This $4 Trillion Market,AAPL
3785,2022-12-01,Futures: Inflation Data Due After S&P 500 Surges Above 200-Day,AAPL
3786,2022-12-01,Tesla Bull Says Time For Tim Cook To Step Down: Apple In 'Serious Trouble' If Elon Musk's Company Begins Making Phones - Apple  ( NASDAQ:AAPL ) ,AAPL
3787,2022-12-01,Worried About a Bear Market? 1 Unstoppable ETF to Buy Now,AAPL
3788,2022-12-01,Why Apple Stock Can Keep Delivering for Investors,AAPL
3789,2022-12-01,Futures flat after strong Wall Street rally; Salesforce slides,AAPL
3790,2022-12-01,"Futures Inch Up Ahead Of Inflation Data, Jobless Claims",AAPL
3791,2022-12-01,Why the Nasdaq Will Beat the Dow in 2023,AAPL
3792,2022-12-01,Apple's Production Problems Likely Will Hit Revenue. Another Analyst Weighs In on How Much.,AAPL
3793,2022-12-01,Apple's Production Problems Likely Will Hit Revenue. Another Analyst Weighs In on How Much.,AAPL
3794,2022-12-01,Apple Turns  ( RED )  To Raise Visibility For World AIDS Day - Apple  ( NASDAQ:AAPL ) ,AAPL
3795,2022-12-01,"Digital Map Market Size is projected to reach USD 55.2 Billion by 2031, growing at a CAGR of 12.5%: Straits Research",AAPL
3796,2022-12-01,Apple Unusual Options Activity For December 01 - Apple  ( NASDAQ:AAPL ) ,AAPL
3797,2022-12-01,Is Apple Stock a Sell Amid China Unrest?,AAPL
3798,2022-12-01,"Spotify Shares Most Streamed Artists, Podcasts Of 2022: Who Were The Winners, Who Could Win In 2023 And How Did A Hit Streaming Show Play A Part? - Spotify Technology  ( NYSE:SPOT ) ",AAPL
3799,2022-12-01,"Wall Street slides after manufacturing data, salesforce tumbles; Dow falls",AAPL
3800,2022-12-01,Apple up Nearly 5%: Should You Buy the Shares?,AAPL
3801,2022-12-12,Morning Scan: All the big stories to get you started for the day,AAPL
3802,2022-12-12,4 Stocks Warren Buffett Is Almost Certain to Buy in 2023,AAPL
3803,2022-12-12,"India May Soon Be Getting 100 Exclusive Apple Stores, Thanks To Tata Group - Apple  ( NASDAQ:AAPL ) ",AAPL
3804,2022-12-12,Apple AirTag's Safety Feature Reportedly Foils US Man's Stalking Attempts - Apple  ( NASDAQ:AAPL ) ,AAPL
3805,2022-12-12,Here Are the 5 Big Moves Warren Buffett Made in 2022,AAPL
3806,2022-12-12,"Futures rise ahead of CPI data, Fed rate decision in focus",AAPL
3807,2022-12-12,"Apple Ditching Innovation In Favor Of Pragmatism With MR Offering, Self-Driving Car, Gurman Says - Apple  ( NASDAQ:AAPL ) ",AAPL
3808,2022-12-12,"US Stocks: Futures rise ahead of CPI data, Fed rate decision in focus | The Financial Express",AAPL
3809,2022-12-12,"Elon Musk's 'Long Recession' Warning, Twitter Update, Jamie Dimon's Biggest Concern Right Now And More: 5 Key Stories You May Have Missed From The Weekend - Apple  ( NASDAQ:AAPL ) ",AAPL
3810,2022-12-12,"Futures Rise Ahead Of Inflation Data, Fed Meeting",AAPL
3811,2022-12-12,Apple Is Down 22% From Its High. Time to Buy?,AAPL
3812,2022-12-12,"Jim Cramer's top 10 things to watch in the market Monday: CPI then Fed, Big Tech, J&J boost",AAPL
3813,2022-12-12,How Is The Market Feeling About Apple? - Apple  ( NASDAQ:AAPL ) ,AAPL
3814,2022-12-12,Apple  ( AAPL )  to Launch HomePod Mini in More Countries Globally,AAPL
3815,2022-12-12,Video Games: Global Markets,AAPL
3816,2022-12-12,"Apple Shows Indecision Heading Into CPI Data, FOMC: Here's What To Watch - Apple  ( NASDAQ:AAPL ) ",AAPL
3817,2022-12-12,2 Million Bikes Are Stolen Every Year - This Startup Is Making Sure It Never Happens Again,AAPL
3818,2022-12-12,Golden Globe Award Nominees: See The List And Which Companies Could Win Big In January 2023 - Comcast  ( NASDAQ:CMCSA ) ,AAPL
3819,2022-12-12,"Apple faces risk of 'perishable demand' for iPhones, analysts say",AAPL
3820,2022-12-12,Check Out What Whales Are Doing With AAPL - Apple  ( NASDAQ:AAPL ) ,AAPL
3821,2022-12-12,Iridium Bucks Bear Market Amid Speculation Over Samsung Deal,AAPL
3822,2022-12-12,"Jennifer Lawrence Smokes Pot In New Movie 'Causeway'  ( And Its Not the First Time )  - Netflix  ( NASDAQ:NFLX ) , Apple  ( NASDAQ:AAPL ) ",AAPL
3823,2022-12-12,Why Qualcomm Stock Rose Today Despite a Fresh Analyst Downgrade,AAPL
3824,2022-12-12,"The Fastest-Growing Brands In 2022: How Crocs, Apple, Zelle And More Stack Up Across Boomers, Gen Z, Gen X, Millennials - Crocs  ( NASDAQ:CROX ) ",AAPL
3825,2022-12-12,"Futures; Stocks Rally Ahead Of CPI Inflation Data, Fed Meeting",AAPL
3826,2022-12-13,"Tesla, Apple, Rivian, Horizon, Paypal: Why These 5 Stocks Are Drawing Investors' Attention Today - Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) ",AAPL
3827,2022-12-13,"Volatility Ahead? Fed's Rate Decision and 2023 Forecasts Highlight a Data-Filled Week - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3828,2022-12-13,"Tim Cook Lauds Sony For 'Over A Decade' Partnership As Apple's Japan Investment Crosses $100B - Sony Group  ( NYSE:SONY ) , Apple  ( NASDAQ:AAPL ) ",AAPL
3829,2022-12-13,"Volatility In Markets Increases Sharply Ahead Of Inflation Data, Fed's Rate Decision - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3830,2022-12-13,Is Apple About to Eat PayPal's Lunch?,AAPL
3831,2022-12-13,Fraud Detection and Prevention Market Size [2022-2029] Exhibits 22.8% CAGR to Reach USD 129.17 Billion by 2029,AAPL
3832,2022-12-13,Apple's Biggest Weakness Is Being Exposed,AAPL
3833,2022-12-13,Futures Rise Ahead Of Key Inflation Data,AAPL
3834,2022-12-13,Public Storage  ( PSA )  Reopens Self-Storage Facility in Cupertino,AAPL
3835,2022-12-13,The Safest Way To Get 7.5% Dividends  ( Perfect For 2023 ) ,AAPL
3836,2022-12-13,"Stock Market News for Dec 13, 2022",AAPL
3837,2022-12-13,"Apple Car's Shot At Success May Already Be Lowered Due To Major Delays, Says Cathie Wood's Ark - Apple  ( NASDAQ:AAPL ) ",AAPL
3838,2022-12-13,Dow and S&P 500 updates: Stocks surge after inflation cools more than expected,AAPL
3839,2022-12-13,"Apple Is Now Bigger Than Google, Amazon, Tesla, and Walmart Combined - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3840,2022-12-13,"VR Industry Woes Continue As Apple's VR Headset Rumored To Have More Delays - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",AAPL
3841,2022-12-13,Wall St surges as CPI data calms jitters over aggressive rate hikes | The Financial Express,AAPL
3842,2022-12-13,3 Dimensional Mutual Funds for Prolific Returns,AAPL
3843,2022-12-13,The Cognitive Services Market Is Expected To Grow At Almost 40% Rate Due To The Increase In Data Volume And Complexity As Per The Business Research Company's Cognitive Services Global Market Report 2022,AAPL
3844,2022-12-13,"Here's How Much A $1,000 Investment In Tesla Stock Will Be Worth In 2030 If Ron Baron's Price Target Hits - Tesla  ( NASDAQ:TSLA ) ",AAPL
3845,2022-12-13,"Microsoft To Pull Off Soundscape 3D Audio Project Catering To Visually Impaired, Move It To Open Source Code - Microsoft  ( NASDAQ:MSFT ) ",AAPL
3846,2022-12-13,"Why Apple, Amazon, Alphabet, and Other FAANG Stocks Rallied on Tuesday",AAPL
3847,2022-12-13,Dow Jones Fades; Bitcoin Gains After Sam Bankman-Fried Arrest; Elon Musk Loses This Famous Title,AAPL
3848,2022-12-13,Google Denies Latest China Censorship Request,AAPL
3849,2022-12-13,"States Demand That Google, Apple Raise Content Ratings for TikTok",AAPL
3850,2022-12-13,"Apple planning huge change as a result of European legal push, report says",AAPL
3851,2022-12-13,Elon Musk Stands Up For Tesla,AAPL
3852,2022-12-13,Very Rare: 2 Leaders Near Long Term Buy Zone,AAPL
3853,2022-12-13,The 9 Best Growth ETFs to Buy Now,AAPL
3854,2022-12-13,Why Investors Cranked Spotify Stock Higher Today,AAPL
3855,2022-12-13,'Children are the product': Researchers find students across the country use apps riddled with ads and trackers,AAPL
3856,2022-12-14,Apple's Freeform App Is Here and We Tried it,AAPL
3857,2022-12-14,"Apple Reportedly Preparing To Allow Third-Party App Stores On iPhones, iPads To Comply With EU Laws - Apple  ( NASDAQ:AAPL ) ",AAPL
3858,2022-12-14,Apple plans to let rival app stores on iPhones in EU: Report | The Financial Express,AAPL
3859,2022-12-14,Tesla Finally Brings Apple Music On Board - But There's A Small Catch - Tesla  ( NASDAQ:TSLA ) ,AAPL
3860,2022-12-14,"Market Volatility Drops Sharply Ahead Of Fed's Rate Decision - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3861,2022-12-14,"If Warren Buffett Could Tell You 1 Investment to Make, This Would Probably Be It",AAPL
3862,2022-12-14,"Apple Stock: Buy, Sell, or Hold in 2023?",AAPL
3863,2022-12-14,Video on Demand Market Size [2022-2029] Exhibits 17.6% CAGR to Reach USD 257.59 Billion by 2029,AAPL
3864,2022-12-14,Fed Looms After Rally Fades; Tesla Dives As Musk Admits This,AAPL
3865,2022-12-14,"Top Stories Wednesday Dec. 14 - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) ",AAPL
3866,2022-12-14,"Dow Jones Futures Drop Ahead Of Fed Rate Hike, Powell Comments",AAPL
3867,2022-12-14,Forget the iPhone. Apple Stock Doesn't Need It.,AAPL
3868,2022-12-14,Paramount  ( PARA )  Signs First-Look Deal With Damien Chazelle,AAPL
3869,2022-12-14,Apple Finally Discloses Resolving iPhone's Zero Day Vulnerability - Apple  ( NASDAQ:AAPL ) ,AAPL
3870,2022-12-14,Amazon Devices Chief Shows Optimism For Unprofitable Alexa's Fate Despite Downsizing - Amazon.com  ( NASDAQ:AMZN ) ,AAPL
3871,2022-12-14,How to Approach the Market in 2023: Real Money Weighs In,AAPL
3872,2022-12-14,One Of The Best Performing Traders In Congress Is Buying Big Tech Stocks: Here's What He Bought - Alphabet  ( NASDAQ:GOOG ) ,AAPL
3873,2022-12-14,"Elon Musk Thinks You're In a Simulation: The Heart Says No, The Brain Says Yes",AAPL
3874,2022-12-14,"Apple is seeing better iPhone wait times, but that's still 'not enough,' says analyst",AAPL
3875,2022-12-14,The Apple TV 4K Just Got Even Smarter With tvOS 16.2,AAPL
3876,2022-12-14,Apple  ( AAPL )  Dips More Than Broader Markets: What You Should Know,AAPL
3877,2022-12-15,Stocks Fall On Fed Outlook; Musk Sells More TSLA,AAPL
3878,2022-12-15,"Apple, Microsoft 'Doing Very Little' To Tackle Child Sexual Abuse Content, Says Australia - Microsoft  ( NASDAQ:MSFT ) ",AAPL
3879,2022-12-15,"Volatility In Markets Drops Further After Fed Raises Interest Rate By 0.5% - Tesla  ( NASDAQ:TSLA ) , Charter Communications  ( NASDAQ:CHTR ) ",AAPL
3880,2022-12-15,"Is Biden Administration Asking Apple, Amazon, Facebook To Censor Conservatives? House Republicans Reportedly Seek Answers From Big Tech - Apple  ( NASDAQ:AAPL ) ",AAPL
3881,2022-12-15,"Crucial Apple iPhone Supplier Relaxes Covid Restrictions In China Factory - Apple  ( NASDAQ:AAPL ) , Hon Hai Precision  ( OTC:HNHPF ) ",AAPL
3882,2022-12-15,iPhone's Emergency SOS Via Satellite Feature Helps Rescue 2 People Stranded 300 Feet In Remote California Canyon - Apple  ( NASDAQ:AAPL ) ,AAPL
3883,2022-12-15,"Holiday Season Winner? This Electric Toothbrush Maker Generated Record Sales In November And Is Appearing On Home Shopping Channel TSC - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3884,2022-12-15,Warren Buffett is beating the market this year | Business,AAPL
3885,2022-12-15,Vitalik Buterin Cheers Apple Privacy Update In Rare Show Of Support - Apple  ( NASDAQ:AAPL ) ,AAPL
3886,2022-12-15,Apple Rolls Out iOS 16.3 Developer Beta 1 - What New iPhone Features To Expect - Apple  ( NASDAQ:AAPL ) ,AAPL
3887,2022-12-15,"Futures Fall Ahead Of Jobless Claims, Retail Sales Data",AAPL
3888,2022-12-15,"HeartBeam  ( NASDAQ: BEAT )  Looks to Disrupt Multi-Billion-Dollar Patch Market with its Patent-Protected 12-Lead ECG Patch Product - Apple  ( NASDAQ:AAPL ) , HeartBeam  ( NASDAQ:BEAT ) ",AAPL
3889,2022-12-15,"Top Stories Thursday, Dec. 15 - Apple  ( NASDAQ:AAPL ) , Barclays  ( NYSE:BCS ) ",AAPL
3890,2022-12-15,Apple  ( AAPL )  Launches App Freeform for iPhone & iPad Users,AAPL
3891,2022-12-15,3 Things About Apple That Smart Investors Know,AAPL
3892,2022-12-15,2 Top Stocks Poised for Bull Runs in 2023,AAPL
3893,2022-12-15,Apple's New Freeform App Not Showing Up On Your Mac? Here's How You Can Fix It - Apple  ( NASDAQ:AAPL ) ,AAPL
3894,2022-12-15,"Stock Market News for Dec 15, 2022",AAPL
3895,2022-12-15,"Sony, Dyson, Xbox are the Gifts Selling Out This Holiday Season",AAPL
3896,2022-12-15,Snap Stock Is Sliding Thursday: What's Going On? - Snap  ( NYSE:SNAP ) ,AAPL
3897,2022-12-15,Warner Bros. Discovery's  ( WBD )  Studio Celebrates 100 Years,AAPL
3898,2022-12-15,"Why Apple, Amazon, and Microsoft Are All Falling Today",AAPL
3899,2022-12-15,Big Tech's had a devastating year. Here's why we're holding on,AAPL
3900,2022-12-15,"Off With Head Of The Federal Reserve? Why This Trader Says Jerome Powell 'Should Be Fired,' Stocks Face 'Bloodbath' In 2023 - SPDR S&P 500  ( ARCA:SPY ) ",AAPL
3901,2022-12-15,What's Going On With Apple Shares - Apple  ( NASDAQ:AAPL ) ,AAPL
3902,2022-12-15,The iPad Air Is $100 Off at Amazon,AAPL
3903,2022-12-16,Futures: Nasdaq Breaks Key Level; Here's The Silver Lining,AAPL
3904,2022-12-16,"Tesla, Apple, Novavax, Adobe, Guardant Health: Why These 5 Stocks Are Drawing Investors' Attention Today - Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) ",AAPL
3905,2022-12-16,"India is turning toward free trade, for some",AAPL
3906,2022-12-16,Meme Stocks That Are Actually Solid Long-Term Picks,AAPL
3907,2022-12-16,Is Warren Buffett's Berkshire Hathaway Stock a Buy Before the End of 2022?,AAPL
3908,2022-12-16,"Volatility In Markets Increases Sharply Amid Recession Concerns - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",AAPL
3909,2022-12-16,Why Facebook Parent Meta Is Outperforming Big-Tech Peers Today - Meta Platforms  ( NASDAQ:META ) ,AAPL
3910,2022-12-16,"Big Tech Collab: Apple, Google, Mozilla Join Forces For The Next Speedometer - Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Apple  ( NASDAQ:AAPL ) ",AAPL
3911,2022-12-16,Sony Eyed $6B Investment In Japan's Smartphone Sensor Factory - Sony Group  ( NYSE:SONY ) ,AAPL
3912,2022-12-16,Only 9 Big Growth Stocks Are Still Up This Year - Do You Own Any?,AAPL
3913,2022-12-16,"Stock Market News for Dec 16, 2022",AAPL
3914,2022-12-16,Better Buy: Amazon vs. Apple,AAPL
3915,2022-12-16,Will Nike Stock Slip Up On Earnings Again? This Put Option Could Cash In,AAPL
3916,2022-12-16,"Apple Is a Top Pick for 2023, Analyst Says. Look Past Recent Struggles.",AAPL
3917,2022-12-16,Digital Health Market is expected to grow from USD 176 billion in 2021 to USD 1268.21 billion by 2029 : GreyViews,AAPL
3918,2022-12-16,Retail investors turn to ETFs as recession fears knock down meme stocks,AAPL
3919,2022-12-16,"Apple Explores Allowing iPhone, iPad Users to Download Apps Outside Its Store",AAPL
3920,2022-12-16,Mastercard  ( MA )  Brings Secure Payments to Kuwait via Apple Pay,AAPL
3921,2022-12-16,"1,000 Reasons Why Starbucks Stock Is Down Today",AAPL
3922,2022-12-16,Why Is This Analyst Bearish On Western Digital And Sees Downside? - Western Digital  ( NASDAQ:WDC ) ,AAPL
3923,2022-12-16,Apple Stock Breaks Below Key Support.,AAPL
3924,2022-12-16,"Recession Fears Grip Wall Street, Sending Major Indexes to More Losses",AAPL
3925,2022-12-16,"Facebook-Parent Meta, Hit By Hard Times In 2022, May Be Overcoming Obstacles",AAPL
3926,2022-12-16,Music royalties sing sweet tune to deal makers despite economic headwinds,AAPL
3927,2022-12-16,The No. 1 'set and forget' stock in tech hardware for next year? You guessed it.,AAPL
3928,2022-12-16,What To Do After Ugly Outside Week; 5 Stocks To Watch,AAPL
3929,2022-12-17,Foxconn to sell stake in embattled Chinese chip firm Tsinghua Unigroup,AAPL
3930,2022-12-17,"Big Tech is Designing Chips Too, Should Semiconductor Investors Worry?",AAPL
3931,2022-12-17,Does ExxonMobil's Massive $50 Billion Stock Buyback Make It a Buy?,AAPL
3932,2022-12-17,3 Stocks to Invest in Virtual Reality,AAPL
3933,2022-12-17,11.5% of Warren Buffett's Portfolio Is Invested in These 2 Consumer Staples Stocks,AAPL
3934,2022-12-17,Will Tesla Ever Be a Trillion-Dollar Stock Again?,AAPL
3935,2022-12-17,Cheap Stocks To Buy Now? 2 Tech Stocks To Know,AAPL
3936,2022-12-17,"AMC, Paypal, Apple, Tesla And Why VanEck Says Bitcoin Could Drop To $10K In Q1 2023: Bulls And Bears Of The Week - AMC Entertainment  ( NYSE:AMC ) ",AAPL
3937,2022-12-17,"Top 10 Highest Short Interest Stocks And 10 With Highest Cost To Borrow: Where Do Carvana, MicroStrategy, Fisker And AMC Rank? - Upstart Hldgs  ( NASDAQ:UPST ) ",AAPL
3938,2022-12-17,"If You Invested $1,000 In Bitcoin When Donald Trump Said He Wasn't A Fan, Here's How Much You'd Have Today - Bitcoin  ( BTC/USD ) , Ethereum  ( ETH/USD ) ",AAPL
3939,2022-12-18,3 Metaverse Stocks to Buy Right Now,AAPL
3940,2022-12-18,A Bull Market Is Coming: 2 Trillion-Dollar Growth Stocks to Buy Before They Soar,AAPL
3941,2022-12-18,FedEx and Nike earnings will hold vital hints on holiday-shopping strength,AAPL
3942,2022-12-18,"This Celebrity Has Owned Berkshire Hathaway Shares For 25 Years And Claims He Is Related To Warren Buffett - Apple  ( NASDAQ:AAPL ) , American Express  ( NYSE:AXP ) ",AAPL
3943,2022-12-18,"Futures: After Ugly Outside Week, What To Do Now",AAPL
3944,2022-12-18,"Futures: After Ugly Outside Week, What To Do Now",AAPL
3945,2022-12-18,Late Buyers Missed The Warnings,AAPL
3946,2022-12-19,Taiwan's export orders seen contracting at faster pace in Nov- poll,AAPL
3947,2022-12-19,"Apple Supplier To Reportedly Face Hefty Taiwan Fine Soon For China Chip Investment Despite Pullout - Apple  ( NASDAQ:AAPL ) , Hon Hai Precision  ( OTC:HNHPF ) , Tesla  ( NASDAQ:TSLA ) ",AAPL
3948,2022-12-19,"Apple Forced To Delay Mac Pro, Says Analyst, As It Misses Deadline On Transitioning From Intel To In-House Chips - Apple  ( NASDAQ:AAPL ) , Intel  ( NASDAQ:INTC ) ",AAPL
3949,2022-12-19,Apple Said To Be Out Of NFL Sunday Ticket Talks As Tech Giant Didn't 'See Logic' In Fine Print - Apple  ( NASDAQ:AAPL ) ,AAPL
3950,2022-12-19,Warren Buffett Has Spent $136 Billion Buying These 4 Stocks Since 2016,AAPL
3951,2022-12-19,Mobile value-added services  ( VAS )  market size to increase by USD 723.25 billion: APAC to contribute 58% of market growth - Technavio,AAPL
3952,2022-12-19,"Volatility In Markets Drops, US Stocks Down For Third Straight Session - Microsoft  ( NASDAQ:MSFT ) , Meta Platforms  ( NASDAQ:META ) ",AAPL
3953,2022-12-19,Should First Trust Rising Dividend Achievers ETF  ( RDVY )  Be on Your Investing Radar?,AAPL
3954,2022-12-19,Is Invesco Dynamic Large Cap Growth ETF  ( PWB )  a Strong ETF Right Now?,AAPL
3955,2022-12-19,Investing 2022: Painful Or Profitable?,AAPL
3956,2022-12-19,Foxconn fine for unauthorised China investment likely to be imposed soon | The Financial Express,AAPL
3957,2022-12-19,The Extremely Rare Warren Buffett Investing Strategy Not to Follow,AAPL
3958,2022-12-19,Futures Rise As Tesla Jumps On Elon Musk Twitter Poll,AAPL
