,Date,Headline,Ticker
4107,2023-01-04,Morning Scan: All the big stories to get you started for the day,MSFT
4108,2023-01-04,"Apple Crossed The Whopping $3 Trillion Mark Exactly A Year Ago Today - Now, It's Not Even In The $2 Trillion Club - Apple  ( NASDAQ:AAPL ) ",MSFT
4109,2023-01-04,CES 2023: A new 'metaverse' headset gets early buzz as tech industry looks to change the subject,MSFT
4110,2023-01-04,Bill Gates Reveals What Smartphone He Uses Daily,MSFT
4111,2023-01-04,Google Vs Bing: Microsoft Heats Up Competition With ChatGPT Use - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4112,2023-01-04,"Satya Nadella advocates use of tech for driving inclusivity, empowerment; says Microsoft very committed to India",MSFT
4113,2023-01-04,Trump tax returns: Five notable facts,MSFT
4114,2023-01-04,Nadella advocates tech for inclusivity; says Microsoft committed to India,MSFT
4115,2023-01-04,"Satya Nadella advocates use of tech for driving inclusivity, empowerment; says Microsoft very committed to India | The Financial Express",MSFT
4116,2023-01-04,"CES Gadgets Take Aim At Snoring, Pee And Even Surgery",MSFT
4117,2023-01-04,"CES 2023: Jabra unveils Elite 5, Evolve2, Enhance Plus wireless earbuds",MSFT
4118,2023-01-04,2023 Is Here: Don't Wait to Buy These Glorious Growth Stocks,MSFT
4119,2023-01-04,"Down 41%, Alphabet Stock Is a Once-in-a-Decade Buying Opportunity Right Now",MSFT
4120,2023-01-04,Google developing free anti-terrorism moderation tool for smaller websites,MSFT
4121,2023-01-04,Microsoft's Bing search has big ChatGPT plans,MSFT
4122,2023-01-04,"Vera Therapeutics, Phathom Pharmaceuticals And Some Other Big Stocks Moving Lower In Today's Pre-Market Session - Enovix  ( NASDAQ:ENVX ) , Aurora Innovation  ( NASDAQ:AUR ) ",MSFT
4123,2023-01-04,"Stocks Edge Higher, Fed Minutes, GE, Microsoft, House Speaker Vote - Five Things To Know",MSFT
4124,2023-01-04,Should SPDR MSCI USA StrategicFactors ETF  ( QUS )  Be on Your Investing Radar?,MSFT
4125,2023-01-04,Should Schwab U.S. LargeCap ETF  ( SCHX )  Be on Your Investing Radar?,MSFT
4126,2023-01-04,"Nasdaq, S&P 500 Futures Rise Ahead Of FOMC Minutes, Manufacturing Data - Analyst Sees January Effect Lifting Smid-Cap Stocks - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",MSFT
4127,2023-01-04,"Salesforce Unveils Big Job Cuts, Restructuring Plans As CEO Marc Benioff Tightens Grip",MSFT
4128,2023-01-04,This analyst who forecast a double-digit drop in stocks for 2022 now says Jeff Bezos may return to helm Amazon,MSFT
4129,2023-01-04,Futures edge higher ahead of Fed meeting minutes,MSFT
4130,2023-01-04,"Microsoft Stock Slides As UBS Cuts Rating, Flags Azure, Office 365 Weakness",MSFT
4131,2023-01-04,"Apple stock price drops to a 52-week low, loses $ 1trillion over last 12 months | The Financial Express",MSFT
4132,2023-01-04,Microsoft to invest in autonomous trucking startup Gatik -sources,MSFT
4133,2023-01-04,General Electric Stock Moves Higher As GE Healthcare Makes Nasdaq Debut,MSFT
4134,2023-01-04,"Starbucks To Rally 11%? Here Are 10 Other Analyst Forecasts For Wednesday - Celanese  ( NYSE:CE ) , Hayward Holdings  ( NYSE:HAYW ) ",MSFT
4135,2023-01-04,Microsoft Nears Workers' Union Debut In US - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4136,2023-01-04,"Stocks making the biggest moves premarket: General Electric, Salesforce, Alibaba and more",MSFT
4137,2023-01-04,Futures Rise Ahead Of Key Economic Data,MSFT
4138,2023-01-04,"Apple Stock Active As Wedbush Sees Demand Headwinds, Lowers Price Target",MSFT
4139,2023-01-04,HP at CES 2023: Leading in Hybrid and Gaming Experiences - HP  ( NYSE:HPQ ) ,MSFT
4140,2023-01-04,"Stock Market Live: Stocks Edge Higher With Fed Minutes, Jobs Data In Focus",MSFT
4141,2023-01-04,Futures Rise Ahead Of Fed Minutes,MSFT
4142,2023-01-04,Could the Dow Jones Keep Outperforming the Nasdaq Composite in 2023?,MSFT
4143,2023-01-04,"Top Stories Wednesday, Jan. 04 - Bitcoin  ( BTC/USD ) , Apple  ( NASDAQ:AAPL ) ",MSFT
4144,2023-01-04,"EVOTEK to Support the Ever-Evolving Discussion on the Cloud, Hires Business Leader Albert Diaz to Spearhead Cloud Transformation",MSFT
4145,2023-01-04,Pioneering Tech Entrepreneur Stan Woodward Takes Stake in Haven Video Platform,MSFT
4146,2023-01-04,"Howard Marks Founded Activision Games and Sold a Company to Disney - Now He's Building His Next Startup, and Anyone Can Invest - Microsoft  ( NASDAQ:MSFT ) , Walt Disney  ( NYSE:DIS ) ",MSFT
4147,2023-01-04,Microsoft Plans $10M Investment In Autonomous Driving Startup Gatik: Report - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4148,2023-01-04,Foundations Relations and Grants Manager,MSFT
4149,2023-01-04,Microsoft  ( MSFT )  Aims to Launch AI-Powered Version of Bing,MSFT
4150,2023-01-04,"Don't Write Off The Metaverse Just Yet, Tech Show Official Says",MSFT
4151,2023-01-04,Microsoft Stock Is Sliding: What's Going On? - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4152,2023-01-04,Microsoft Stock Drops After Downgrade on Weaker Cloud Computing Outlook,MSFT
4153,2023-01-04,Accela Recognized on GovTech 100 List for Eighth Consecutive Year for Accelerating State and Local Government Innovation,MSFT
4154,2023-01-04,"OnActuate celebrates 10 years of diversity, equity, and inclusion by truly putting people first",MSFT
4155,2023-01-04,"Windows 7, 8.1 to stop getting critical security updates from Jan 10",MSFT
4156,2023-01-04,Stock Market Gives Back Gains; Job Openings Rise More Than Expected,MSFT
4157,2023-01-04,IDC MarketScape deems SAS a leader for machine learning operations  ( MLOps )  platforms,MSFT
4158,2023-01-04,"Microsoft, NIELIT team up to train youth in cybersecurity skills for jobs",MSFT
4159,2023-01-04,Europe's Battle To Rein In Big Tech,MSFT
4160,2023-01-04,Microsoft Stock: Here's When to Buy the Dip,MSFT
4161,2023-01-04,Microsoft Unusual Options Activity For January 04 - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4162,2023-01-04,"Jim Cramer's Investing Club meeting Wednesday: Bullish on oil, Morgan Stanley, cloud stocks",MSFT
4163,2023-01-04,3 Amazon Stock Predictions for 2023,MSFT
4164,2023-01-04,Microsoft drops after UBS analysts warn of weakness in the cloud,MSFT
4165,2023-01-04,"Stocks making the biggest moves midday: Wynn Resorts, Microsoft, Honeywell, Salesforce and more",MSFT
4166,2023-01-04,Salesforce to cut 10% of workforce in latest tech layoffs,MSFT
4167,2023-01-04,"Tech key for inclusive growth, empowerment: Nadella | The Financial Express",MSFT
4168,2023-01-04,"Crude and Bonds Take Off in Different Directions as Economic Worries Rise - Microsoft  ( NASDAQ:MSFT ) , Apple  ( NASDAQ:AAPL ) ",MSFT
4169,2023-01-04,Why Microsoft Stock Slumped 5% Today,MSFT
4170,2023-01-04,Listen: Don't sell on Fed minutes plus what's working and what's not working in the market,MSFT
4171,2023-01-04,Dow Jones Fades As Fed Minutes Show This; Microsoft Sinks On Downgrade; GE Stock Pops,MSFT
4172,2023-01-04,Making a hybrid work setup safe | The Financial Express,MSFT
4173,2023-01-04,Salesforce investors should be nervous about slower growth,MSFT
4174,2023-01-04,"Dow Jones Rises, But Beware 'Buying The Blip'",MSFT
4175,2023-01-04,"$24.2 Billion Worldwide Streaming Media Devices Industry to 2027 - Featuring Google, Microsoft, Sony, Roku and Samsung Electronics Among Others",MSFT
4176,2023-01-04,Microsoft Reportedly Plans New Version of Bing with ChatGPT Tech,MSFT
4177,2023-01-04,Investors Weren't Happy With These 2 Tech Stocks Wednesday,MSFT
4178,2023-01-04,"Amazon to lay off over 17,000 workers - WSJ",MSFT
4179,2023-01-05,"Microsoft will benefit from ChatGPT, OpenAI in multiple ways - potentially at Google's expense, analyst says",MSFT
4180,2023-01-05,S&P closes higher after Fed minutes confirm inflation focus,MSFT
4181,2023-01-05,"Tesla, Amazon, Apple, Alibaba, Microsoft: Why These 5 Stocks Are Drawing Investors' Attention Today - Tesla  ( NASDAQ:TSLA ) , Amazon.com  ( NASDAQ:AMZN ) ",MSFT
4182,2023-01-05,Wednesday Recap: Minty Fresh Breadth,MSFT
4183,2023-01-05,Morning Scan: All the big stories to get you started for the day,MSFT
4184,2023-01-05,Futures: Stocks Rise Despite MSFT Tumble; Beware Doing This,MSFT
4185,2023-01-05,AMD Highlights Future of High-Performance and Adaptive Computing During Opening Keynote of CES 2023,MSFT
4186,2023-01-05,AMD Highlights Future of High-Performance and Adaptive Computing During Opening Keynote of CES 2023 - Advanced Micro Devices  ( NASDAQ:AMD ) ,MSFT
4187,2023-01-05,"AMD Unveils Suite of New Radeon GPUs to Power High-Performance, Power-Efficient Gaming Laptops - Advanced Micro Devices  ( NASDAQ:AMD ) ",MSFT
4188,2023-01-05,"AMD Unveils Suite of New Radeon GPUs to Power High-Performance, Power-Efficient Gaming Laptops",MSFT
4189,2023-01-05,AMD Extends its Leadership with the Introduction of its Broadest Portfolio of High-Performance PC Products for Mobile and Desktop - Advanced Micro Devices  ( NASDAQ:AMD ) ,MSFT
4190,2023-01-05,AMD Extends its Leadership with the Introduction of its Broadest Portfolio of High-Performance PC Products for Mobile and Desktop,MSFT
4191,2023-01-05,Paul Graham Says Microsoft Bing Challenging Google With ChatGPT More Suprising Than '100-Year Pandemic Or European War' - Microsoft  ( NASDAQ:MSFT ) ,MSFT
4192,2023-01-05,As a Hyderabadi you can't insult me by saying Biryani is a tiffin: Satya Nadella,MSFT
4193,2023-01-05,You can't insult me by saying Biryani is tiffin: Satya Nadella to ChatGPT,MSFT
4194,2023-01-05,Asian shares mostly rise in muted trading on bargain-hunting,MSFT
4195,2023-01-05,ISRO and Microsoft collaborate to support space-tech start-ups in India,MSFT
4196,2023-01-05,"Satya Nadella checks the right boxes talking about G20, Make in India and AI innovation",MSFT
4197,2023-01-05,"Satya Nadella meets PM Modi; says Govt's focus on sustainable, inclusive economic growth inspiring",MSFT
4198,2023-01-05,'The age of celebration of technology for technology sake is over': Satya Nadella,MSFT
4199,2023-01-05,Satya Nadella calls IndiaStack 'Phenomenon' - Nothing like it in the world; lauds India's cloud adoption | The Financial Express,MSFT
4200,2023-01-05,M&A Is Expected to Pick Up in 2023 as Companies Adapt to Tougher Conditions,MSFT
4201,2023-01-05,"Age of celebration of tech for tech's sake is over, says MS CEO Nadella",MSFT
4202,2023-01-05,3 Dow Stocks Down 30% to 55% That Are Screaming Buys for 2023,MSFT
4203,2023-01-05,Tech giants face alternate universes across the Atlantic,MSFT
4204,2023-01-05,2 Growth Stocks That Are Once-in-a-Decade Buys in a Nasdaq Bear Market,MSFT
4205,2023-01-05,"Amazon Stock Leaps As CEO Andy Jassy Confirms Plans To Cut 18,000 Jobs",MSFT
4206,2023-01-05,"Microsoft Stock Takes a Hit on Analyst Downgrade, but Don't Count It Out Just Yet",MSFT
4207,2023-01-05,Should iShares S&P 500 Growth ETF  ( IVW )  Be on Your Investing Radar?,MSFT
4208,2023-01-05,Should You Invest in the Technology Select Sector SPDR ETF  ( XLK ) ?,MSFT
4209,2023-01-05,Should Vanguard Russell 1000 ETF  ( VONE )  Be on Your Investing Radar?,MSFT
4210,2023-01-05,A Bull Market Is Coming -- 1 Unstoppable ETF to Buy Now,MSFT
4211,2023-01-05,3 Tech Stocks to Buy Right Now,MSFT
4212,2023-01-05,Council Post: The Metaverse Could Be Better Than The Best Internet Game-Or Simply A Security Pipe Dream,MSFT
4213,2023-01-05,"Orleans County, New York Selects BIO-key's PortalGuard® Identity and Access Platform to Enhance Security and Cybersecurity Insurance Compliance - BIO-key Intl  ( NASDAQ:BKYI ) ",MSFT
4214,2023-01-05,"Orleans County, New York Selects BIO-key's PortalGuard® Identity and Access Platform to Enhance Security and Cybersecurity Insurance Compliance",MSFT
4215,2023-01-05,Trend Micro Announces New Subsidiary for 5G Cybersecurity,MSFT
4216,2023-01-05,Better Software Stock: Zoom vs. Microsoft,MSFT
4217,2023-01-05,Futures Mixed Ahead Of Jobs Data,MSFT
4218,2023-01-05,Microsoft Gets a New Buy Rating. Artificial Intelligence Could Be a Game Changer.,MSFT
4219,2023-01-05,"Gesture Recognition Market Size to Hit $51.48 Billion, Globally, by 2028 with 22.3% CAGR - Growth Report by The Insight Partners",MSFT
4220,2023-01-05,"Lumen Hires Ashley Haynes-Gaspar as Executive Vice President - Customer Success, Wholesale and International",MSFT
4221,2023-01-05,New PlayStation 5 Controller For Players With Disabilities Is Coming - Sony Group  ( NYSE:SONY ) ,MSFT
4222,2023-01-05,Better Growth Stock: Microsoft vs. Nvidia,MSFT
4223,2023-01-05,NXP  ( NXPI )  Boosts Portfolio With i.MX 95 Application Processors,MSFT
4224,2023-01-05,"Company News for Jan 5, 2023",MSFT
4225,2023-01-05,Sony Has Declared That The Great PS5 Shortage Is Over,MSFT
4226,2023-01-05,"The Most Anticipated Mobile Games Of 2023: 5 Titles To Keep An Eye On - Apple  ( NASDAQ:AAPL ) , Activision Blizzard  ( NASDAQ:ATVI ) ",MSFT
4227,2023-01-05,Nintex Appoints Jen Bailin As Its New Chief Commercial Officer,MSFT
4228,2023-01-16,Tech's slump masks rally sweeping across S&P 500,MSFT
4229,2023-01-16,"Apple releases Music, TV, Devices apps for Windows 11 on Microsoft Store",MSFT
4230,2023-01-16,ChatGPT helps hackers write malicious codes to steal your personal data,MSFT
4231,2023-01-16,"AI chatbots will boost productivity, empower artists: Satya Nadella",MSFT
4232,2023-01-16,Microsoft Edge gets text prediction tool for editable fields in new update,MSFT
4233,2023-01-16,Customer Experience Management Market Worth USD 32.53 Billion by 2029 | Report by Fortune Business Insights,MSFT
4234,2023-01-16,Janet Yellen to meet with China's vice premier in Switzerland,MSFT
4235,2023-01-16,Microsoft releases new Windows 11 preview build for Insiders in Dev Channel,MSFT
4236,2023-01-16,Should iShares S&P 500 Value ETF  ( IVE )  Be on Your Investing Radar?,MSFT
4237,2023-01-16,Should iShares S&P 100 ETF  ( OEF )  Be on Your Investing Radar?,MSFT
4238,2023-01-16,"Cryptocurrency Global Market Report 2022: Featuring Bitmain Technologies, NVIDIA, Ethereum Foundation, Intel, Ripple & More",MSFT
4239,2023-01-16,"Cryptocurrency Global Market Report 2022: Featuring Bitmain Technologies, NVIDIA, Ethereum Foundation, Intel, Ripple & More",MSFT
4240,2023-01-16,History Says the Nasdaq Could Soar in 2023 -- 5 Stocks You'll Wish You'd Bought if It Does,MSFT
4241,2023-01-16,"'Black Swan' Author Says Argument That Bill Gates Could've Been A Trillionaire Had He Held On To His Microsoft Shares 'Foolish, Ignorant'",MSFT
4242,2023-01-16,Halal Web3 Platform MRHB Decentralizes Website on Internet Computer  ( IC )  with 4EVERLAND Cloud Computing Solution,MSFT
4243,2023-01-16,SAS helps companies find balance in a world of ever-shifting supply chains,MSFT
4244,2023-01-16,"Instagram makes people depressed, Twitter makes people angry: Elon Musk",MSFT
4245,2023-01-16,"DDB Mudra Group appoints Binodan Sarman as EVP, North | The Financial Express",MSFT
4246,2023-01-16,Is the Options Market Predicting a Spike in Microsoft  ( MSFT )  Stock?,MSFT
4247,2023-01-16,Global Conversational AI Market will surpass USD 32.51 billion by 2028 at a CAGR of 21.6% till 2029 Says Brandessence Market Research,MSFT
4248,2023-01-16,"Data Pipeline Tools Market Size Expected to Grow $17.6 billion by 2027, growing at a CAGR of 20.3%: Report by MarketsandMarkets™",MSFT
4249,2023-01-16,CSCO: 1 Tech Stock to Buy Like There's No Tomorrow,MSFT
4250,2023-01-16,"Economic woes, war, climate change on tap for Davos meeting",MSFT
4251,2023-01-16,3 Tech Stocks Approved by Warren Buffett,MSFT
4252,2023-01-16,"Cloud Computing Market Worth $1,402.7 Billion by 2030 - Exclusive Report by Meticulous Research®",MSFT
4253,2023-01-16,Why Is Alphabet Stock So Cheap?,MSFT
4254,2023-01-16,Oracle  ( ORCL )  Aids SymphonyAI to Deliver IT Solutions on Cloud,MSFT
4255,2023-01-16,2 Tech ETFs to Help You Capture the Sector's Rebound,MSFT
4256,2023-01-16,"Yes, Elon Musk Is Rich, And So Is Bill Gates: But Who Are The Wealthiest Women In The World?",MSFT
4257,2023-01-16,Better Growth Stock in 2023: Apple vs. AMD,MSFT
4258,2023-01-16,"Davos 2023: Economic woes, war, climate change on tap",MSFT
4259,2023-01-16,3 Alphabet  ( Google )  Stock Predictions for 2023,MSFT
4260,2023-01-16,Microsoft's Pending Activision Blizzard Deal Faces New EU Antitrust Challenge: Report,MSFT
4261,2023-01-16,Elon Musk Asks Billionaire George Soros a Provocative Question,MSFT
4262,2023-01-16,MSFT: Top Stocks to Buy in 2023? 2 Software Stocks to Watch,MSFT
4263,2023-01-16,EU preparing to stall Microsoft's Activision Blizzard acquisition: report,MSFT
4264,2023-01-16,"Top Stock Picks for Week of January 16, 2023",MSFT
4265,2023-01-16,"Automotive technologies market size to grow by USD 151.8 million from 2021 to 2026: A descriptive analysis of customer landscape, vendor assessment, and market dynamics - Technavio",MSFT
4266,2023-01-17,Microsoft invests in HR software unicorn Darwinbox,MSFT
4267,2023-01-17,"Google to come up with 381,000 sq ft data centre in Navi Mumbai by 2025",MSFT
4268,2023-01-17,Microsoft Expands Access to OpenAI's Tools to More Customers,MSFT
4269,2023-01-17,"SAMCO Flexi Cap Fund: Portfolio, review, foreign stocks - Check details | The Financial Express",MSFT
4270,2023-01-17,AI Crypto Tokens Surge Amid Microsoft-ChatGPT Deal Rumors,MSFT
4271,2023-01-17,"Crypto Meltdown, What Crypto Meltdown?",MSFT
4272,2023-01-17,Configit Introduces Cloud-Based Configuration Lifecycle Management Platform,MSFT
4273,2023-01-17,Microsoft Plans to Build OpenAI Capabilities Into All Products,MSFT
4274,2023-01-17,"Microsoft Will Top Apple, Google, Thanks To ChatGPT: Expert",MSFT
4275,2023-01-17,"Stocks Lower, Week Ahead, Goldman Sachs, Microsoft, Debt Ceiling - Five Things To Know",MSFT
4276,2023-01-17,Beat the Dow Jones With This Unstoppable Dividend Stock,MSFT
4277,2023-01-17,Activision Blizzard Fails To Renew Gaming License With NetEase; Explores Other Alternatives To Tap Biggest Gaming Market,MSFT
4278,2023-01-17,Bangladeshi Cleric Convicted For Spreading Covid Disinformation,MSFT
4279,2023-01-17,Meme Stock Billionaire Ryan Cohen Builds Stake in China Tech Giant Alibaba,MSFT
4280,2023-01-17,"Quest Software Announces General Availability of SharePlex 11, Enabling Database Migrations within Snowflake Environments",MSFT
4281,2023-01-17,Wells Fargo Stock Slides As Analysts Weigh-In On Q4 Earnings Beat,MSFT
4282,2023-01-17,Should Vanguard Mega Cap Growth ETF  ( MGK )  Be on Your Investing Radar?,MSFT
4283,2023-01-17,Microsoft Monetizes AI Potential As More Customers Win Access To OpenAI Resources,MSFT
4284,2023-01-17,The Worldwide eDiscovery Industry is Projected to Reach $25 Billion by 2031 at a 9% CAGR,MSFT
4285,2023-01-17,1 Dirt-Cheap Warren Buffett Stock Down 49% to Buy Before It Starts Soaring,MSFT
4286,2023-01-17,"Decentraland Posts 81% Rise Over The Week, Leads Metaverse Token Rally",MSFT
4287,2023-01-17,Breakthrough in AR optics means that 3D holographic gaming now a reality,MSFT
4288,2023-01-17,Global Container As a Service Market Share Will Surpass USD 10.75 Billion Valuation at 22.5% CAGR Growth by 2030: Polaris Market Research,MSFT
4289,2023-01-17,TikTok bans spur discussion about national security risks,MSFT
4290,2023-01-17,Will Datadog Be Worth More Than Microsoft by 2030?,MSFT
4291,2023-01-17,"The rich should pay higher fares to clean up aviation, says Heathrow boss | Business",MSFT
4292,2023-01-17,Goldman Sachs Stock Slides As Deal Fee Slump Pummels Q4 Earnings,MSFT
4293,2023-01-17,Microsoft Is Playing the Long Game in Artificial Intelligence,MSFT
4294,2023-01-17,MSFT: The Best Software Stock on Wall Street to Buy Now,MSFT
4295,2023-01-17,Breakthrough in AR optics means that 3D holographic gaming now a reality,MSFT
4296,2023-01-17,Southlake Regional Health Centre Implements Novari Cardiac Services Referral Management Solution,MSFT
4297,2023-01-17,Configit Introduces Cloud-Based Configuration Lifecycle Management Platform,MSFT
4298,2023-01-17,"Futures Drop Ahead Of Manufacturing, Inflation Data",MSFT
4299,2023-01-17,Microsoft Just Acquired a Chip Design Start-Up. Here's What Semiconductor Investors Need to Know.,MSFT
4300,2023-01-17,Account Manager - North Carolina,MSFT
4301,2023-01-17,BSV: 3 Incredible ETFs Under $100 to Stock up on in 2023,MSFT
4302,2023-01-17,"Varonis Introduces Least Privilege Automation for Microsoft 365, Google Drive, and Box",MSFT
4303,2023-01-17,Express Logistics Selects Third Axiom Decision Intelligence to Manage and Optimize Against Transportation Disruptions,MSFT
4304,2023-01-17,"Sandvine's 2023 Global Internet Phenomena Report Shows 24% Jump in Video Traffic, with Netflix Volume Overtaking YouTube",MSFT
4305,2023-01-17,"If You Invested $10,000 in Microsoft in 2003, This Is How Much You Would Have Today",MSFT
4306,2023-01-17,3 Overlooked Funds For 10.5% Dividends In 2023,MSFT
4307,2023-01-17,Analysts Estimate Microsoft  ( MSFT )  to Report a Decline in Earnings: What to Look Out for,MSFT
4308,2023-01-17,Better Gaming Stock: AMD vs. Nvidia,MSFT
4309,2023-01-17,Recession Could Tank The S&P Another 22%-But Tesla And These Other Stocks Could Withstand The Downturn,MSFT
4310,2023-01-17,Tautachrome Partners with MetaKeep for Digital Wallet Integration into the ARknet Platform,MSFT
4311,2023-01-17,"Cloud Gaming Market is expected to generate a revenue of USD 3.72 Billion by 2030, Globally, at 12.5% CAGR: Verified Market Research®",MSFT
4312,2023-01-17,Five 3D Printing Stocks to Consider in 2023,MSFT
4313,2023-01-17,"If You Aren't Quiet Quitting, You May Have This Viral New Label",MSFT
4314,2023-01-17,"Sell Microsoft Stock. The Software Giant Is Facing a Bad Economy, Says Analyst.",MSFT
4315,2023-01-17,"Sell Microsoft Stock. The Software Giant Is Facing a Bad Economy, Says Analyst.",MSFT
4316,2023-01-17,"Costco, Microsoft Are Stocks Fit for Recession: Goldman Sachs",MSFT
4317,2023-01-17,DSGX: 2 SaaS Stocks You'll Want to Keep an Eye on in 2023,MSFT
4318,2023-01-17,3 Ultra-Cheap Value ETFs for Long-Term Investors,MSFT
4319,2023-01-17,Bill Gates Renews Foundation's Commitment to Polio Fight,MSFT
4320,2023-01-17,The AI Revolution Is Here: Will You Be Left Behind?,MSFT
4321,2023-01-17,Why this analyst became the lone Microsoft bear on Wall Street,MSFT
4322,2023-01-17,Another Rate Hike Could Be Coming Soon And Inflation Starts To Dip - AI Newsletter January 14th,MSFT
4323,2023-01-17,Microsoft plans to slash thousands of jobs: reports,MSFT
4324,2023-01-17,"Another Tech Giant Prepares For Major Layoffs, This Time 11,000 Jobs Will Be Cut: Report",MSFT
4325,2023-01-17,Microsoft  ( MSFT )  Gains As Market Dips: What You Should Know,MSFT
4326,2023-01-17,Market Rally Pauses As Tesla Jumps; 3 Stocks Rising Late,MSFT
4327,2023-01-17,"John Chambers expects a 'tough' 2023 but plenty of opportunities for AI, cybersecurity",MSFT
4328,2023-01-17,"Microsoft cutting 10,000 workers as tech layoffs mount",MSFT
4329,2023-01-17,Microsoft reportedly joining other tech firms in announcing layoffs,MSFT
4330,2023-01-17,Why Investors Hung Up on Verizon Today,MSFT
4331,2023-01-17,Why Activision Blizzard Stock Had a Frosty Monday,MSFT
4332,2023-01-18,Microsoft Plans to Announce Layoffs as Early as Wednesday Morning,MSFT
4333,2023-01-18,Microsoft Reportedly Denies Plan To Lay Off Thousands,MSFT
4334,2023-01-18,Microsoft Wants To Put Chat GPT-style AI Tools in Every Product,MSFT
4335,2023-01-18,Merck Selects Perceiv AI for Inaugural Digital Sciences Studio Cohort,MSFT
4336,2023-01-18,Merck Selects Perceiv AI for Inaugural Digital Sciences Studio Cohort - Investing News Network,MSFT
4337,2023-01-18,"Bitcoin inches closer to a 10-year record, as other stats turn bullish",MSFT
4338,2023-01-18,IT sector jumps to record share of Value index,MSFT
4339,2023-01-18,Microsoft plans to cut thousands of jobs across divisions: Reports | The Financial Express,MSFT
4340,2023-01-18,"Tokyo Stocks Surge, Yen Sinks As Bank Of Japan Holds Policy",MSFT
4341,2023-01-18,"Tokyo Stocks Surge, Yen Sinks As Bank Of Japan Holds Policy",MSFT
4342,2023-01-18,"Asian Markets Up On Recovery Hopes, Yen Sinks After BoJ Decision",MSFT
4343,2023-01-18,US Stocks Retreat While Bank Of Japan Decision Weighs On Yen,MSFT
4344,2023-01-18,"Virtual Reality Market in Manufacturing Industry Worth USD 14,887.0 Million, Globally, by 2026 at 39.2% CAGR",MSFT
4345,2023-01-18,Canadian firm Clearco lays off 30% of workforce in second round of job cut,MSFT
4346,2023-01-18,Microsoft Prepares More Layoffs in Face of Economic Gloom,MSFT
4347,2023-01-18,Adobe Denies Exploiting User Images And Videos For AI Training,MSFT
4348,2023-01-18,Tech's downturn is mostly the result of trends outside the industry,MSFT
4349,2023-01-18,3 Rock-Solid Dividend Stocks to Buy in 2023,MSFT
4350,2023-01-18,"Microsoft set to announce big layoffs, according to multiple reports | Business",MSFT
4351,2023-01-18,"Microsoft set to announce big layoffs, media report | Business",MSFT
4352,2023-01-18,"Opinion: After the recession, a new dynamism will emerge",MSFT
4353,2023-01-18,History Suggests the S&P 500 Could Soar in 2023. Here's the Stock to Buy Now,MSFT
4354,2023-01-18,Should Vanguard Russell 1000 Growth ETF  ( VONG )  Be on Your Investing Radar?,MSFT
4355,2023-01-18,Morning Bid: Japan hesitates,MSFT
4356,2023-01-18,Microsoft and Google Will Both Have to Bear AI's Costs,MSFT
4357,2023-01-18,1 Growth Stock to Buy and Hold in a Market Downturn,MSFT
4358,2023-01-18,3 Stocks to Buy if They Take a Dip,MSFT
4359,2023-01-18,One of Wall Street's biggest bulls on 2022 says he's learned his lesson and isn't chasing stocks right now,MSFT
4360,2023-01-18,Robson One offers Canadian small and medium-sized medical practices a secure and cost-efficient per-user solution to safeguard their patients' data privacy and security,MSFT
4361,2023-01-18,Robson One offers Canadian small and medium-sized medical practices a secure and cost-efficient per-user solution to safeguard their patients' data privacy and security,MSFT
4362,2023-01-18,Bill Gates Opts For Samsung Over Apple As 'Daily Driver' Phone,MSFT
4363,2023-01-18,"Microsoft Prepares Layoffs, but Netflix Is Hiring a Flight Attendant",MSFT
4364,2023-01-18,"Microsoft Cuts 10,000 Jobs as Tech Layoffs Continue",MSFT
4365,2023-01-18,TD SYNNEX  ( SNX )  Launches Fraud Defense Click-to-Run Solution,MSFT
4366,2023-01-18,Persistent Announces Another Quarter of Consistent Growth with Revenue Up 32.8%,MSFT
4367,2023-01-18,Persistent Announces Another Quarter of Consistent Growth with Revenue Up 32.8%,MSFT
4368,2023-01-18,MSFT: These Are the 3 Best Stocks on Wall Street to Buy and Watch Now,MSFT
4369,2023-01-18,Udaan product shipment jumps six-fold to 1.7 bn in 2022,MSFT
4370,2023-01-18,Bullish on Microsoft's ChatGPT Partnership? Buy This Stock,MSFT
4371,2023-01-18,2 Top Stocks to Buy in 2023 and Hold Forever,MSFT
4372,2023-01-18,"Futures Rise; Tesla, Moderna Lead Early Movers",MSFT
4373,2023-01-18,Futures Rise Ahead Of Wholesale Inflation Report; Tesla Extends Gains,MSFT
4374,2023-01-18,Here's How Much You'd Have If You Invested $1000 in GameStop a Decade Ago,MSFT
4375,2023-01-18,"Pia Launches True Automation Solution to Simplify Processes, Free Up Resources, and Improve Operational Efficiencies for MSPs",MSFT
4376,2023-01-18,Amazon Initiates Layoff Affecting 18K Employees: Report,MSFT
4377,2023-01-18,Couchbase Announces Microsoft Azure Support for Industry Leading Capella Database-as-a-Service,MSFT
